universityName,departmentName,ratioKo,ratioMath,ratioEn,ratioTg,cutoffPercentile70,recruitCount,competitionRate,additionalRank,koreanCut70,mathCut70,tamguCut70,region,admissionGroup,dataSource
경기대학교,스마트시티공학부,0.2,0.35,0.15,0.3,74.7,2,8.50,2,68.0,87.0,69.0,경기,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경기대학교,신소재화학공학부,0.2,0.35,0.15,0.3,71.3,2,5.50,2,75.0,54.0,85.0,경기,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경기대학교,영어영문학과,0.3,0.25,0.2,0.25,78.7,21,8.66,30,77.0,74.0,85.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경기대학교,유아교육과,0.3,0.25,0.2,0.25,78.3,10,5.90,8,82.0,59.0,94.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경기대학교,융합과학대학 (통합),0.2,0.35,0.15,0.3,78.0,15,10.33,41,70.0,81.0,83.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경기대학교,인문대학 (통합),0.3,0.25,0.2,0.25,77.7,31,7.64,45,72.0,78.0,83.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경기대학교,자유전공학부 (서울),0.2,0.35,0.15,0.3,71.3,11,6.00,26,80.0,59.0,75.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경기대학교,자유전공학부 (수원),0.2,0.35,0.15,0.3,77.7,24,6.50,46,86.0,68.0,79.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경기대학교,전자공학부,0.2,0.35,0.15,0.3,66.0,2,6.00,0,58.0,70.0,70.0,경기,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경기대학교,창의공과대학 (통합),0.2,0.35,0.15,0.3,75.3,50,8.50,64,88.0,76.0,62.0,경기,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경기대학교,호텔외식경영학부,0.3,0.25,0.2,0.25,80.7,2,15.00,16,86.0,74.0,82.0,경기,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경기대학교,화학과,0.2,0.35,0.15,0.3,70.0,9,5.33,5,88.0,85.0,37.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경기대학교,휴먼서비스학부,0.25,0.3,0.2,0.25,75.0,12,6.58,17,70.0,81.0,74.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,간호학과,0.2,0.35,0.15,0.3,63.2,12,9.08,,60.0,66.0,63.5,강원,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,건설시스템공학과,0.2,0.35,0.15,0.3,64.0,7,4.57,,65.0,74.0,58.5,강원,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,건축공학과,0.2,0.35,0.15,0.3,61.0,3,6.67,,72.0,47.0,62.5,강원,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,건축디자인학과,0.2,0.35,0.15,0.3,49.8,6,6.67,,52.0,50.0,48.5,강원,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,경영학과,0.3,0.25,0.2,0.25,53.2,1,17.00,,56.0,59.0,49.0,강원,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,경찰학과,0.3,0.25,0.2,0.25,59.0,1,8.00,,54.0,59.0,61.5,강원,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,디자인학과,0.3,0.25,0.2,0.25,53.8,3,6.67,,58.0,45.0,56.0,강원,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,물리치료학과,0.2,0.35,0.15,0.3,55.5,1,19.00,,72.0,50.0,50.0,강원,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,보건행정학과,0.2,0.35,0.15,0.3,59.2,3,10.33,,61.0,62.0,57.0,강원,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,사회복지학과,0.3,0.25,0.2,0.25,42.8,2,16.00,,47.0,35.0,44.5,강원,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,소프트웨어학과,0.2,0.35,0.15,0.3,48.2,29,4.93,,49.0,52.0,46.0,강원,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,스포츠마케팅학과,0.25,0.3,0.2,0.25,55.2,2,7.00,,65.0,57.0,49.5,강원,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,안경광학과,0.25,0.3,0.2,0.25,65.0,1,7.00,,61.0,68.0,66.0,강원,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,외식사업학과,0.25,0.3,0.2,0.25,46.5,6,7.33,,60.0,57.0,34.5,강원,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,유아교육과,0.3,0.25,0.2,0.25,40.8,25,4.00,,31.0,54.0,39.0,강원,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,응급구조학과,0.25,0.3,0.2,0.25,43.5,3,6.33,,52.0,68.0,27.0,강원,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,임상병리학과,0.25,0.3,0.2,0.25,45.5,2,10.00,,56.0,59.0,33.5,강원,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,작업치료학과,0.2,0.35,0.15,0.3,28.8,22,2.55,,40.0,14.0,30.5,강원,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,체육학과,0.3,0.25,0.2,0.25,30.7,2,8.00,,44.0,11.0,37.0,강원,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,치위생학과,0.2,0.35,0.15,0.3,47.2,12,5.42,,42.0,59.0,44.0,강원,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,컴퓨터공학과,0.2,0.35,0.15,0.3,44.0,9,8.00,,51.0,42.0,41.5,강원,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,항공서비스학과,0.2,0.35,0.15,0.3,43.0,2,13.00,,33.0,43.0,48.0,강원,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,행정학과,0.3,0.25,0.2,0.25,47.8,5,16.20,,51.0,63.0,38.5,강원,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,호텔관광경영학과,0.3,0.25,0.2,0.25,47.0,2,22.50,,65.0,34.0,44.5,강원,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경동대학교,호텔조리학과,0.25,0.3,0.2,0.25,55.5,1,11.00,,42.0,63.0,58.5,강원,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,간호학과,0.2,0.35,0.15,0.3,73.2,15,3.67,24,49.0,90.0,77.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,간호학과(지역),0.2,0.35,0.15,0.3,72.0,11,3.73,11,74.0,70.0,72.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,경제학부,0.3,0.25,0.2,0.25,74.5,15,5.73,31,65.0,76.0,78.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,교육학과,0.3,0.25,0.2,0.25,74.2,6,3.83,5,52.0,78.0,83.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,국어교육과,0.3,0.25,0.2,0.25,69.2,11,5.36,8,94.0,47.0,68.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,국어국문학과,0.3,0.25,0.2,0.25,57.8,3,5.33,1,75.0,43.0,56.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,독어독문학과,0.3,0.25,0.2,0.25,58.5,5,2.60,2,60.0,57.0,58.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,러시아학과,0.25,0.3,0.2,0.25,61.0,7,3.43,5,52.0,56.0,68.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,물리교육과,0.2,0.35,0.15,0.3,69.0,4,8.50,7,72.0,74.0,65.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,미디어커뮤니케이션학과,0.3,0.25,0.2,0.25,65.5,8,5.38,8,58.0,59.0,72.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,미술교육과,0.3,0.25,0.2,0.25,31.0,7,2.43,1,40.0,18.0,33.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,민속예술무용학과,0.3,0.25,0.2,0.25,28.0,13,1.15,2,18.0,25.0,34.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,법학부,0.3,0.25,0.2,0.25,65.0,22,4.50,19,72.0,66.0,61.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,불어불문학과,0.3,0.25,0.2,0.25,61.2,7,4.86,7,61.0,39.0,72.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,사학과,0.3,0.25,0.2,0.25,62.0,16,3.81,15,60.0,36.0,76.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,사회교육과,0.3,0.25,0.2,0.25,71.0,6,5.33,6,74.0,68.0,71.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,사회복지학부,0.3,0.25,0.2,0.25,64.2,12,7.67,16,54.0,68.0,67.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,사회학과,0.3,0.25,0.2,0.25,70.5,9,5.78,11,47.0,57.0,89.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,생명과학부,0.2,0.35,0.15,0.3,63.0,29,3.00,24,67.0,47.0,69.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,생물교육과,0.3,0.25,0.2,0.25,74.5,5,5.40,0,60.0,68.0,85.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,수의예과,0.2,0.35,0.15,0.3,91.2,7,13.14,11,92.0,99.0,87.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,수학교육과,0.2,0.35,0.15,0.3,75.5,10,4.70,8,61.0,92.0,74.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,수학물리학부,0.2,0.35,0.15,0.3,59.5,9,3.67,3,79.0,59.0,50.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,식품영양학과,0.2,0.35,0.15,0.3,59.8,8,3.88,4,68.0,52.0,59.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,심리학과,0.3,0.25,0.2,0.25,67.8,11,4.36,5,72.0,52.0,73.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,아동가족학과,0.25,0.3,0.2,0.25,63.0,8,7.13,12,63.0,52.0,68.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,약학과,0.2,0.35,0.15,0.3,92.5,6,13.00,10,77.0,100.0,96.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,약학과(지역),0.2,0.35,0.15,0.3,88.8,6,9.17,1,99.0,100.0,78.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,역사교육과,0.3,0.25,0.2,0.25,68.2,8,4.63,5,70.0,57.0,73.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,영어교육과,0.3,0.25,0.2,0.25,69.0,11,4.36,15,70.0,52.0,77.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,영어영문학부 영어영문학전공,0.3,0.25,0.2,0.25,57.0,12,4.92,13,60.0,46.0,61.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,영어영문학부 영어전공,0.3,0.25,0.2,0.25,63.8,12,3.75,4,60.0,46.0,74.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,유아교육과,0.3,0.25,0.2,0.25,71.0,7,4.57,5,74.0,43.0,83.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,윤리교육과,0.3,0.25,0.2,0.25,77.8,5,4.20,8,70.0,59.0,91.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,음악교육과,0.3,0.25,0.2,0.25,50.0,8,1.75,2,52.0,,49.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,의류학과,0.25,0.3,0.2,0.25,71.5,8,3.00,7,52.0,59.0,87.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,의예과,0.2,0.35,0.15,0.3,97.0,13,8.31,17,96.0,99.0,96.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,의예과(지역),0.2,0.35,0.15,0.3,95.8,36,4.14,16,92.0,100.0,95.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,인문사회자율전공,0.3,0.25,0.2,0.25,62.0,3,1.67,2,67.0,47.0,67.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,일어교육과,0.3,0.25,0.2,0.25,64.2,3,6.00,3,68.0,54.0,67.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,정보통계학과,0.2,0.35,0.15,0.3,64.2,13,2.69,5,29.0,90.0,69.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,정치외교학과,0.2,0.35,0.15,0.3,63.5,5,8.40,7,61.0,52.0,70.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,중어중문학과,0.3,0.25,0.2,0.25,56.0,13,4.31,8,56.0,39.0,64.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,지리교육과,0.3,0.25,0.2,0.25,71.0,4,4.00,6,67.0,57.0,80.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,철학과,0.3,0.25,0.2,0.25,62.5,9,10.44,6,68.0,54.0,64.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,한문학과,0.3,0.25,0.2,0.25,54.0,5,6.40,6,51.0,74.0,45.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,행정학과,0.3,0.25,0.2,0.25,66.5,16,9.06,20,58.0,74.0,67.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경상국립대학교,화학교육과,0.2,0.35,0.15,0.3,67.8,14,4.50,13,60.0,66.0,72.5,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,AI미디어학과,0.3,0.25,0.2,0.25,40.0,1,10,0,58.0,42.0,30.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,AI수리학과,0.25,0.3,0.2,0.25,35.0,8,3.75,9,37.0,52.0,25.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,간호학과,0.2,0.35,0.15,0.3,50.0,12,5.33,13,56.0,43.0,50.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,건축학과,0.2,0.35,0.15,0.3,63.5,3,6,2,60.0,56.0,69.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,경영학과,0.3,0.25,0.2,0.25,26.8,13,3,9,26.0,29.0,26.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,경제금융물류학부,0.3,0.25,0.2,0.25,46.5,6,3.33,6,54.0,48.0,42.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,경찰행정학과,0.3,0.25,0.2,0.25,52.8,4,5.5,4,40.0,59.0,56.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,광고홍보학과,0.25,0.3,0.2,0.25,61.2,2,4,2,67.0,51.0,63.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,국제무역통상학과,0.3,0.25,0.2,0.25,41.0,10,4.4,13,46.0,40.0,39.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,글로컬문화학부,0.2,0.35,0.15,0.3,31.5,15,3.67,26,37.0,26.0,31.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,기계자동차공학과,0.2,0.35,0.15,0.3,44.8,3,3,5,65.0,51.0,31.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,도시계획학과,0.25,0.3,0.2,0.25,51.8,2,5.5,0,42.0,54.0,55.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,동물보건생명과학과,0.2,0.35,0.15,0.3,54.0,2,5,3,67.0,59.0,45.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,메카트로닉스공학과,0.2,0.35,0.15,0.3,37.0,8,5.5,14,36.0,56.0,28.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,문헌정보학과,0.2,0.35,0.15,0.3,48.8,4,3.5,7,54.0,54.0,43.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,물리치료학과,0.2,0.35,0.15,0.3,49.5,6,4.5,7,52.0,50.0,48.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,미디어커뮤니케이션학과,0.3,0.25,0.2,0.25,60.5,4,4.5,6,51.0,48.0,71.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,미디어콘텐츠학과,0.3,0.25,0.2,0.25,54.8,3,4,0,54.0,57.0,54.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,법학과,0.3,0.25,0.2,0.25,35.8,7,4,8,44.0,34.0,32.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,빅데이터응용통계학과,0.2,0.35,0.15,0.3,38.0,12,4.75,14,36.0,43.0,36.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,사회복지학과,0.3,0.25,0.2,0.25,48.5,4,5.75,7,44.0,54.0,48.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,산업경영공학과,0.2,0.35,0.15,0.3,49.5,2,2.5,2,23.0,76.0,49.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
경성대학교,소프트웨어학과,0.2,0.35,0.15,0.3,36.2,9,3.67,10,46.0,30.0,34.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
