region,universityName,admissionGroup,departmentName,recruitCount,competitionRate,additionalRank,koreanCut70,mathCut70,tamguCut70,percentile70,ratioKor,ratioMath,ratioEng,ratioTam
대전,국립한밭대학교,가군,컴퓨터공학과,6,7.17,2,74.0,85.0,,79.5,0.2,0.35,0.15,0.3
대전,국립한밭대학교,나군,화학생명공학과,5,6.00,5,79.0,74.0,,76.5,0.2,0.35,0.15,0.3
서울,국민대학교,가군,AI디자인학과,13,3.23,1,83.0,,80.0,81.0,0.3,0.25,0.2,0.25
서울,국민대학교,가군,경영정보학부 (인문),4,6.5,5,86.0,81.0,84.5,84.0,0.2,0.35,0.15,0.3
서울,국민대학교,가군,경영학부,29,4.38,23,91.0,90.0,62.0,76.2,0.3,0.25,0.2,0.25
서울,국민대학교,가군,공간디자인학과,22,3.18,3,88.0,,91.0,90.0,0.3,0.25,0.2,0.25
서울,국민대학교,가군,공업디자인학과,21,2.67,6,94.0,,87.0,89.3,0.3,0.25,0.2,0.25
서울,국민대학교,가군,교육학과,12,5,16,89.0,83.0,82.0,84.0,0.3,0.25,0.2,0.25
서울,국민대학교,가군,금속공예학과,16,5.13,1,94.0,,74.0,80.7,0.25,0.3,0.2,0.25
서울,국민대학교,가군,기계금속재료,6,8.2,11,75.0,92.0,83.5,83.5,0.2,0.35,0.15,0.3
서울,국민대학교,가군,나노소재전공,7,9,14,91.0,90.0,78.5,84.5,0.2,0.35,0.15,0.3
서울,국민대학교,가군,도자공예학과,15,5.13,0,80.0,,91.5,87.7,0.25,0.3,0.2,0.25
서울,국민대학교,가군,바이오발효융합학과,5,7,6,92.0,87.0,77.0,83.2,0.2,0.35,0.15,0.3
서울,국민대학교,가군,바이오의약전공,4,7.75,10,88.0,89.0,86.5,87.5,0.2,0.35,0.15,0.3
서울,국민대학교,가군,스포츠건강재활학과,11,7.55,7,91.0,,87.5,88.7,0.25,0.3,0.2,0.25
서울,국민대학교,가군,스포츠산업레저학과,18,9.94,5,65.0,,73.0,70.3,0.25,0.3,0.2,0.25
서울,국민대학교,가군,시각디자인학과,12,3.5,3,85.0,,93.5,90.7,0.3,0.25,0.2,0.25
서울,국민대학교,가군,영상디자인학과,19,3.74,5,82.0,,94.5,90.3,0.3,0.25,0.2,0.25
서울,국민대학교,가군,의상디자인학과,22,3.59,1,79.0,,95.5,90.0,0.3,0.25,0.2,0.25
서울,국민대학교,가군,인공지능학부,13,6,22,63.0,98.0,84.5,82.5,0.2,0.35,0.15,0.3
서울,국민대학교,가군,자동차·운송디자인학과,18,3.44,1,82.0,,92.5,89.0,0.3,0.25,0.2,0.25
서울,국민대학교,가군,자유전공,300,4.77,245,88.0,56.0,93.5,82.8,0.3,0.25,0.2,0.25
서울,국민대학교,가군,지능형ICT융합전공,9,6.2,5,92.0,93.0,78.0,85.2,0.25,0.3,0.2,0.25
서울,국민대학교,가군,행정학과,9,6.11,14,77.0,78.0,97.0,87.2,0.3,0.25,0.2,0.25
서울,국민대학교,가군,회화전공,20,3.85,2,61.0,,56.5,58.0,0.25,0.3,0.2,0.25
충북,극동대학교,나군,AI컴퓨터공학과,19,1.78,1,,,,26.67,0.2,0.35,0.15,0.3
충북,극동대학교,나군,K-컬처학부,10,1.00,,,,,53.67,0.25,0.3,0.2,0.25
충북,극동대학교,나군,간호학과,15,4.85,4,,,,59.33,0.2,0.35,0.15,0.3
충북,극동대학교,나군,경영학과,24,1.21,1,,,,17.0,0.3,0.25,0.2,0.25
충북,극동대학교,나군,반도체협약학과,10,1.70,4,,,,37.33,0.2,0.35,0.15,0.3
충북,극동대학교,나군,방사선학과,3,6.00,3,,,,63.0,0.25,0.3,0.2,0.25
충북,극동대학교,나군,뷰티화장품학과,14,1.07,1,,,,9.67,0.25,0.3,0.2,0.25
충북,극동대학교,나군,사회복지학과,40,1.19,3,,,,32.67,0.3,0.25,0.2,0.25
충북,극동대학교,다군,사회체육학과,14,2.29,6,,,,18.33,0.3,0.25,0.2,0.25
충북,극동대학교,나군,소프트웨어학과,10,1.50,,,,,9.0,0.2,0.35,0.15,0.3
충북,극동대학교,다군,연극연기학과,10,6.70,5,,,,15.0,0.3,0.25,0.2,0.25
충북,극동대학교,나군,임상병리학과,19,1.47,3,,,,53.67,0.25,0.3,0.2,0.25
충북,극동대학교,나군,작업치료학과,31,1.43,11,,,,33.33,0.2,0.35,0.15,0.3
충북,극동대학교,나군,항공모빌리티학과,46,0.17,,,,,41.67,0.2,0.35,0.15,0.3
충북,극동대학교,나군,항공안전관리학과,10,1.20,2,,,,34.33,0.2,0.35,0.15,0.3
충북,극동대학교,나군,항공운항서비스학과,1,6.00,,,,,19.67,0.2,0.35,0.15,0.3
충북,극동대학교,나군,항공운항학과,5,5.80,1,,,,70.33,0.2,0.35,0.15,0.3
충북,극동대학교,나군,항공정비학과,3,5.33,,,,,49.0,0.2,0.35,0.15,0.3
충북,극동대학교,나군,항공학부,4,1.00,,,,,37.67,0.2,0.35,0.15,0.3
충북,극동대학교,나군,해킹보안학과,14,0.79,,,,,52.33,0.2,0.35,0.15,0.3
충북,극동대학교,나군,헬리콥터조종학과,10,0.90,,,,,35.33,0.25,0.3,0.2,0.25
충북,극동대학교,나군,호텔경영학과,17,1.24,2,,,,20.0,0.3,0.25,0.2,0.25
충북,극동대학교,나군,호텔외식조리학과,19,1.39,6,,,,5.33,0.25,0.3,0.2,0.25
충남,금강대학교,다군,프라 마나 학부,91,0.03,,49.0,14.0,21.0,26.2,0.25,0.3,0.2,0.25
서울,기술대학교,가군,MSDE학과,19,4.16,7,,,,86.33,0.25,0.3,0.2,0.25
서울,기술대학교,가군,건설시스템공학과,29,4.72,18,,,,82.17,0.2,0.35,0.15,0.3
서울,기술대학교,나군 ①,건축학부건축공학전공,17,6.94,13,,,,82.0,0.2,0.35,0.15,0.3
서울,기술대학교,나군 ①,건축학부건축학전공,13,4.69,13,,,,84.17,0.2,0.35,0.15,0.3
서울,기술대학교,가군,경영학과(경영학전공),10,5.5,3,,,,82.17,0.3,0.25,0.2,0.25
서울,기술대학교,가군,경영학과(글로벌테크노경영전공)_인문,8,5.38,1,,,,84.0,0.3,0.25,0.2,0.25
서울,기술대학교,가군,경영학과(글로벌테크노경영전공)_자연,3,7.67,1,,,,86.83,0.3,0.25,0.2,0.25
서울,기술대학교,나군 ①,금속공예디자인학과,3,6.67,3,,,,86.0,0.3,0.25,0.2,0.25
서울,기술대학교,나군 ①,기계‧자동차공학과,45,5.31,31,,,,84.67,0.2,0.35,0.15,0.3
서울,기술대학교,가군,기계시스템디자인공학과,47,5.64,27,,,,83.33,0.2,0.35,0.15,0.3
서울,기술대학교,나군 ①,디자인학과(산업디자인전공),7,4.86,8,,,,86.75,0.3,0.25,0.2,0.25
서울,기술대학교,나군 ①,디자인학과(시각디자인전공),3,7,2,,,,88.25,0.3,0.25,0.2,0.25
서울,기술대학교,가군,문예창작학과,1,7.00,0,,,,90.5,0.3,0.25,0.2,0.25
서울,기술대학교,가군,산업공학과 ITM전공(인문),2,12.5,2,,,,87.0,0.2,0.35,0.15,0.3
서울,기술대학교,가군,산업공학과 ITM전공(자연),6,5.67,2,,,,85.83,0.2,0.35,0.15,0.3
서울,기술대학교,나군 ①,산업공학과 산업정보시스템전공(인문),2,8,2,,,,85.0,0.2,0.35,0.15,0.3
서울,기술대학교,나군 ①,산업공학과 산업정보시스템전공(자연),7,5.57,3,,,,86.33,0.2,0.35,0.15,0.3
서울,기술대학교,나군 ①,스마트ICT융합공학과,11,4.36,14,,,,85.33,0.2,0.35,0.15,0.3
서울,기술대학교,나군 ①,스포츠과학과,4,6.25,1,,,,73.17,0.2,0.35,0.15,0.3
서울,기술대학교,나군 ①,식품생명공학과,7,6.14,11,,,,82.0,0.2,0.35,0.15,0.3
서울,기술대학교,가군,신소재공학과,24,5.17,35,,,,83.83,0.2,0.35,0.15,0.3
서울,기술대학교,가군,안경광학과,14,4.43,5,,,,80.67,0.25,0.3,0.2,0.25
서울,기술대학교,가군,안전공학과,17,5.53,8,,,,82.17,0.2,0.35,0.15,0.3
서울,기술대학교,가군,영어영문학과,6,5.33,5,,,,83.17,0.3,0.25,0.2,0.25
서울,기술대학교,나군 ①,인공지능응용학과,19,7.26,15,,,,84.33,0.2,0.35,0.15,0.3
서울,기술대학교,나군 ①,자유전공학부(창의융합대학),20,4.9,14,,,,85.17,0.2,0.35,0.15,0.3
서울,기술대학교,가군,전기정보공학과,34,4.38,32,,,,85.0,0.2,0.35,0.15,0.3
서울,기술대학교,나군 ①,전자공학과,18,4.78,18,,,,85.17,0.2,0.35,0.15,0.3
서울,기술대학교,가군,정밀화학과,14,4.14,6,,,,84.17,0.2,0.35,0.15,0.3
서울,기술대학교,가군,컴퓨터공학과,20,5.05,13,,,,83.83,0.2,0.35,0.15,0.3
서울,기술대학교,나군 ①,행정학과,10,7.5,14,,,,82.17,0.3,0.25,0.2,0.25
서울,기술대학교,나군 ①,화공생명공학과,26,4.42,21,,,,84.33,0.2,0.35,0.15,0.3
서울,기술대학교,가군,환경공학과,16,5,7,,,,82.83,0.2,0.35,0.15,0.3
경북,김천대학교,,가군,5,,,21.0,,22.0,21.5,0.25,0.3,0.2,0.25
경북,김천대학교,가군,간호학과,39,2.36,53,,29.0,32.0,30.5,0.2,0.35,0.15,0.3
경북,김천대학교,가군,물리치료학과,7,3.14,16,49.0,,59.0,54.0,0.2,0.35,0.15,0.3
경북,김천대학교,가군,방사선학과,25,1.32,8,29.0,,12.0,20.5,0.25,0.3,0.2,0.25
충남,나사렛대학교,,간호 학과,14,7.28,15,63.0,43.0,72.0,62.5,0.2,0.35,0.15,0.3
충남,나사렛대학교,,물리 치료 학과,6,5.83,14,75.0,69.0,65.0,68.5,0.2,0.35,0.15,0.3
충남,나사렛대학교,,유아 특수 교육과,31,0.77,,27.0,11.0,44.5,31.8,0.3,0.25,0.2,0.25
충남,나사렛대학교,,응급 구조 학과,9,4.22,14,20.0,58.0,40.0,39.5,0.25,0.3,0.2,0.25
충남,나사렛대학교,,자율 전공 선택 계열,288,3.07,434,49.0,43.0,24.0,35.0,0.25,0.3,0.2,0.25
충남,나사렛대학교,,재활 스포츠 학부,33,9.78,11,21.0,22.0,19.0,20.2,0.25,0.3,0.2,0.25
충남,나사렛대학교,,중등 특수 교육과,13,1.61,3,30.0,45.0,26.5,32.0,0.3,0.25,0.2,0.25
충남,나사렛대학교,,특수 교육과,13,1.69,7,42.0,50.0,47.0,46.5,0.3,0.25,0.2,0.25
광주,남부대학교,가 군,간호학 과,44,2.70,54,47.0,54.0,61.0,54.0,0.2,0.35,0.15,0.3
광주,남부대학교,가 군,방사선 학과,6,1.83,4,52.0,31.0,47.0,43.3,0.25,0.3,0.2,0.25
충남,남서울대학교,가군,경영학 과,10,6.1,21,,76.0,65.0,70.5,0.3,0.25,0.2,0.25
충남,남서울대학교,가군,관광경 영학과,5,9.6,11,51.0,,89.0,70.0,0.3,0.25,0.2,0.25
충남,남서울대학교,가군,글로벌 무역학 과,9,4.33,16,56.0,,74.0,65.0,0.3,0.25,0.2,0.25
충남,남서울대학교,가군,부동산 학과,5,4,6,52.0,,87.0,69.5,0.25,0.3,0.2,0.25
충남,남서울대학교,가군,세무학 과,8,4.25,9,63.0,,74.0,68.5,0.3,0.25,0.2,0.25
충남,남서울대학교,가군,일어일 문학과,2,4.5,2,,76.0,74.0,75.0,0.3,0.25,0.2,0.25
충남,남서울대학교,가군,중국학 과,6,6.83,6,,52.0,82.0,67.0,0.25,0.3,0.2,0.25
충남,남서울대학교,가군,호텔경 영학과,7,8.71,16,67.0,,66.0,66.5,0.25,0.3,0.2,0.25
충남,단국대학교,,간호학과,52,3.06,33,68.0,85.0,69.0,72.8,0.2,0.35,0.15,0.3
경기,단국대학교,나군,건축학부 [건축학전공(5년제)],18,4.94,10,85.0,93.0,70.5,79.8,0.2,0.35,0.15,0.3
경기,단국대학교,다군,건축학부(건축공학전공),10,9.30,12,72.0,90.0,81.0,81.0,0.2,0.35,0.15,0.3
경기,단국대학교,다군,경영학부,40,5.25,59,79.0,90.0,75.0,79.8,0.3,0.25,0.2,0.25
경기,단국대학교,나군,경제학과,18,5.78,18,88.0,87.0,69.5,78.5,0.3,0.25,0.2,0.25
경기,단국대학교,나군,고분자시스템공학부 (고분자공학전공),13,6.08,23,65.0,81.0,92.0,82.5,0.2,0.35,0.15,0.3
경기,단국대학교,다군,고분자시스템공학부 (파이버융합소재공학전공),10,8.50,8,58.0,92.0,91.5,83.2,0.2,0.35,0.15,0.3
충남,단국대학교,,공공정책학과,11,5.09,4,75.0,50.0,80.5,71.5,0.25,0.3,0.2,0.25
경기,단국대학교,가군,공연영화학부 연극전공 (연출),5,5.40,1,91.0,59.0,92.5,83.8,0.2,0.35,0.15,0.3
경기,단국대학교,가군,공연영화학부 영화전공 (이론‧연출‧스탭),10,3.60,4,85.0,74.0,82.5,81.0,0.2,0.35,0.15,0.3
경기,단국대학교,다군,과학교육과,12,7.50,18,61.0,89.0,88.0,81.5,0.2,0.35,0.15,0.3
경기,단국대학교,나군,국어국문학과,12,3.92,13,98.0,74.0,74.0,80.0,0.3,0.25,0.2,0.25
경기,단국대학교,가군,국제경영학과,30,6.17,30,85.0,83.0,73.5,78.8,0.3,0.25,0.2,0.25
경기,단국대학교,가군,기계공학과,16,5.81,35,61.0,87.0,88.5,81.2,0.2,0.35,0.15,0.3
경기,단국대학교,나군,도시계획‧부동산학부,15,5.87,13,88.0,70.0,84.5,81.8,0.25,0.3,0.2,0.25
경기,단국대학교,다군,모바일시스템공학과,18,6.61,16,74.0,92.0,79.0,81.0,0.2,0.35,0.15,0.3
경기,단국대학교,나군,무역학과,18,5.17,21,85.0,90.0,60.5,74.0,0.3,0.25,0.2,0.25
충남,단국대학교,,물리치료학과,18,3.72,13,68.0,78.0,73.0,73.0,0.2,0.35,0.15,0.3
경기,단국대학교,가군,미디어커뮤니케이션학부,15,4.47,11,88.0,93.0,82.5,86.5,0.3,0.25,0.2,0.25
경기,단국대학교,나군,법학과,23,4.52,15,92.0,83.0,63.0,75.2,0.3,0.25,0.2,0.25
충남,단국대학교,,보건행정학과,12,5.25,10,77.0,57.0,77.5,72.2,0.2,0.35,0.15,0.3
경기,단국대학교,다군,사이버보안학과,12,5.58,8,93.0,85.0,73.5,81.2,0.2,0.35,0.15,0.3
경기,단국대학교,다군,사학과,12,11.92,17,97.0,74.0,60.5,73.0,0.3,0.25,0.2,0.25
경기,단국대학교,다군,사회계열광역,7,5.57,11,70.0,83.0,93.0,84.8,0.3,0.25,0.2,0.25
경기,단국대학교,가군,상담학과,14,6.64,17,82.0,81.0,79.5,80.5,0.3,0.25,0.2,0.25
충남,단국대학교,,생명자원학부 (동물생명공학전공),14,5.79,11,65.0,74.0,77.0,73.2,0.2,0.35,0.15,0.3
충남,단국대학교,,생명자원학부 (식량생명공학전공),11,6.45,14,70.0,59.0,74.0,69.2,0.2,0.35,0.15,0.3
충남,단국대학교,,생명자원학부 (환경원예학전공),14,3.79,16,42.0,81.0,70.0,65.8,0.2,0.35,0.15,0.3
경기,단국대학교,다군,소프트웨어학과,17,6.18,30,77.0,93.0,72.5,78.8,0.2,0.35,0.15,0.3
충남,단국대학교,,수학과,14,5.07,19,47.0,92.0,64.0,66.8,0.2,0.35,0.15,0.3
경기,단국대학교,다군,수학교육과,8,6.63,13,93.0,83.0,75.5,81.8,0.2,0.35,0.15,0.3
충남,단국대학교,,식품공학과,12,4.08,16,65.0,74.0,76.0,72.8,0.2,0.35,0.15,0.3
충남,단국대학교,,식품영양학과,14,5.07,7,56.0,81.0,63.0,65.8,0.2,0.35,0.15,0.3
충남,단국대학교,,신소재공학과,15,5.20,15,65.0,83.0,69.5,71.8,0.2,0.35,0.15,0.3
충남,단국대학교,,심리치료학과,12,5.08,18,93.0,74.0,39.0,61.2,0.2,0.35,0.15,0.3
충남,단국대학교,,아시아중동학부 (몽골학전공),11,6.64,15,85.0,70.0,61.5,69.5,0.25,0.3,0.2,0.25
충남,단국대학교,,아시아중동학부 (베트남학전공),8,8.38,7,74.0,56.0,65.5,65.2,0.25,0.3,0.2,0.25
충남,단국대학교,,아시아중동학부 (일본학전공),15,5.87,8,77.0,54.0,86.5,76.0,0.25,0.3,0.2,0.25
충남,단국대학교,,아시아중동학부 (중국학전공),17,4.47,12,82.0,43.0,79.0,70.8,0.25,0.3,0.2,0.25
충남,단국대학교,,아시아중동학부 (중동학전공),15,5.60,12,77.0,45.0,86.5,73.8,0.25,0.3,0.2,0.25
충남,단국대학교,,약학과,22,9.77,45,95.0,98.0,93.0,94.8,0.2,0.35,0.15,0.3
경기,단국대학교,가군,영미인문학과,14,5.36,23,86.0,81.0,68.5,76.0,0.3,0.25,0.2,0.25
충남,단국대학교,,영어과,13,4.38,16,63.0,59.0,93.0,77.0,0.3,0.25,0.2,0.25
충남,단국대학교,,유럽중남미학부 (독일학전공),8,8.25,8,80.0,52.0,66.5,66.2,0.25,0.3,0.2,0.25
충남,단국대학교,,유럽중남미학부 (포르투갈브라질학전공),9,7.78,15,94.0,47.0,53.5,62.0,0.25,0.3,0.2,0.25
충남,단국대학교,,유럽중남미학부 (프랑스학전공),9,5.67,10,72.0,43.0,79.5,68.5,0.25,0.3,0.2,0.25
경기,단국대학교,나군,융합반도체공학과,12,6.00,10,79.0,92.0,78.0,81.8,0.2,0.35,0.15,0.3
충남,단국대학교,,의생명과학부 (미생물학전공),13,4.23,15,72.0,81.0,61.5,69.0,0.2,0.35,0.15,0.3
충남,단국대학교,,의생명과학부 (생명과학전공),16,7.94,17,72.0,66.0,86.5,77.8,0.2,0.35,0.15,0.3
충남,단국대학교,,의생명과학부 (의생명시스템학전공),16,3.69,10,44.0,81.0,64.5,63.5,0.2,0.35,0.15,0.3
충남,단국대학교,,임상병리학과,19,3.79,15,61.0,83.0,63.5,67.8,0.25,0.3,0.2,0.25
경기,단국대학교,나군,전자전기공학과,17,4.71,19,88.0,81.0,85.0,84.8,0.2,0.35,0.15,0.3
경기,단국대학교,나군,정치외교학과,14,5.14,15,86.0,74.0,85.0,82.5,0.2,0.35,0.15,0.3
충남,단국대학교,,제약공학과,13,4.15,18,75.0,78.0,72.5,74.5,0.2,0.35,0.15,0.3
경기,단국대학교,다군,철학과,8,7.75,14,83.0,78.0,83.0,81.8,0.3,0.25,0.2,0.25
경기,단국대학교,다군,체육교육과,30,7.40,33,70.0,66.0,90.0,79.0,0.3,0.25,0.2,0.25
충남,단국대학교,,치위생학과,17,5.12,17,77.0,78.0,66.5,72.0,0.2,0.35,0.15,0.3
충남,단국대학교,,치의예과,55,4.45,31,95.0,98.0,97.5,97.0,0.2,0.35,0.15,0.3
경기,단국대학교,다군,컴퓨터공학과,12,6.50,20,79.0,92.0,74.0,79.8,0.2,0.35,0.15,0.3
경기,단국대학교,다군,토목환경공학과,13,6.85,14,60.0,90.0,86.5,80.8,0.2,0.35,0.15,0.3
경기,단국대학교,다군,통계데이터사이언스학과,12,7.58,15,72.0,93.0,73.5,78.0,0.2,0.35,0.15,0.3
경기,단국대학교,다군,퇴계혁신칼리지,267,5.32,194,85.0,89.0,75.5,81.2,0.25,0.3,0.2,0.25
경기,단국대학교,다군,특수교육과,18,6.94,13,83.0,78.0,79.0,79.8,0.3,0.25,0.2,0.25
경기,단국대학교,다군,한문교육과,9,7.33,11,79.0,74.0,87.5,82.0,0.3,0.25,0.2,0.25
경기,단국대학교,나군,행정학과,11,5.73,21,92.0,81.0,58.0,72.2,0.3,0.25,0.2,0.25
경기,단국대학교,가군,화학공학과,17,5.71,20,77.0,85.0,83.0,82.0,0.2,0.35,0.15,0.3
충남,단국대학교,,화학과,13,4.62,10,63.0,63.0,78.5,70.8,0.2,0.35,0.15,0.3
경북,대구가톨릭대학교,나군,간호학과,46,4.1,47,88.0,63.0,74.0,75.0,0.2,0.35,0.15,0.3
경북,대구가톨릭대학교,다군,건축학과,7,3.0,5,42.0,,88.0,65.0,0.2,0.35,0.15,0.3
경북,대구가톨릭대학교,다군,공과대학,70,2.2,54,,46.0,59.0,52.5,0.2,0.35,0.15,0.3
경북,대구가톨릭대학교,나군,교육학과,1,4.0,,58.0,70.0,,64.0,0.3,0.25,0.2,0.25
경북,대구가톨릭대학교,나군,글로벌비즈니스대학,57,3.7,69,,51.0,54.0,52.5,0.3,0.25,0.2,0.25
경북,대구가톨릭대학교,다군,물리치료학과,4,10.0,10,86.0,,94.0,90.0,0.2,0.35,0.15,0.3
경북,대구가톨릭대학교,나군,바이오메디대학,74,2.5,97,,56.0,40.0,48.0,0.2,0.35,0.15,0.3
경북,대구가톨릭대학교,다군,반려동물보건학과,4,4.3,4,,63.0,66.0,64.5,0.2,0.35,0.15,0.3
경북,대구가톨릭대학교,다군,방사선학과,4,8.0,9,,70.0,94.0,82.0,0.25,0.3,0.2,0.25
경북,대구가톨릭대학교,다군,사회과학대학,71,3.0,93,37.0,,68.0,52.5,0.2,0.35,0.15,0.3
경북,대구가톨릭대학교,다군,소프트웨어융합대학,80,1.8,74,,51.0,41.0,46.0,0.2,0.35,0.15,0.3
경북,대구가톨릭대학교,나군,수학교육과,12,2.1,8,,57.0,55.0,56.0,0.2,0.35,0.15,0.3
경북,대구가톨릭대학교,나군,약학부,10,9.4,8,95.0,99.0,79.0,91.0,0.2,0.35,0.15,0.3
경북,대구가톨릭대학교,다군,영어교육과,10,2.3,12,40.0,,74.0,57.0,0.3,0.25,0.2,0.25
경북,대구가톨릭대학교,다군,의예과,28,15.2,89,100.0,98.0,91.0,96.3,0.2,0.35,0.15,0.3
경북,대구가톨릭대학교,나군,자율전공학부,6,6.8,15,49.0,,77.0,63.0,0.2,0.35,0.15,0.3
경북,대구가톨릭대학교,나군,지리교육과,2,5.0,,67.0,,95.0,81.0,0.3,0.25,0.2,0.25
경북,대구가톨릭대학교,나군,체육교육과,13,3.4,7,68.0,24.0,85.0,59.0,0.3,0.25,0.2,0.25
대구,대구교육대학교,나군 수능위주 (일반전형),초등교육과,104,3.15,17,82.0,85.0,73.0,78.2,0.3,0.25,0.2,0.25
경북,대구대학교,나 군,IT·공과계열,119,1.7,111,31.0,45.0,42.0,39.3,0.2,0.35,0.15,0.3
경북,대구대학교,나 군,간호학과,15,4.6,13,65.0,76.0,77.0,72.7,0.2,0.35,0.15,0.3
경북,대구대학교,나 군,게임학과,5,1.2,1,54.0,,43.0,48.5,0.25,0.3,0.2,0.25
경북,대구대학교,가 군,경찰학부 (경찰행정학전공),15,2.9,13,58.0,54.0,72.0,61.3,0.3,0.25,0.2,0.25
경북,대구대학교,나 군,공공인재계열,56,1.4,30,40.0,36.0,51.0,42.3,0.25,0.3,0.2,0.25
경북,대구대학교,나 군,국어교육과,1,2.0,2,60.0,66.0,83.0,69.7,0.3,0.25,0.2,0.25
경북,대구대학교,나 군,글로벌경영계열,79,1.6,63,33.0,28.0,46.0,35.7,0.3,0.25,0.2,0.25
경북,대구대학교,가 군,디자인예술계열,9,3.2,20,42.0,,54.0,48.0,0.3,0.25,0.2,0.25
경북,대구대학교,나 군,문화콘텐츠학부,20,1.3,6,39.0,25.0,54.0,39.3,0.3,0.25,0.2,0.25
경북,대구대학교,다 군,물리교육과,16,1.6,10,56.0,68.0,69.0,64.3,0.2,0.35,0.15,0.3
경북,대구대학교,가 군,물리치료학과,3,6.0,1,75.0,78.0,67.0,73.3,0.2,0.35,0.15,0.3
경북,대구대학교,다 군,보건바이오계열,42,1.9,43,33.0,39.0,40.0,37.3,0.2,0.35,0.15,0.3
경북,대구대학교,나 군,사회과학계열,65,1.5,30,46.0,35.0,69.0,50.0,0.2,0.35,0.15,0.3
경북,대구대학교,가 군,사회복지학과,6,6.0,8,67.0,46.0,78.0,63.7,0.3,0.25,0.2,0.25
경북,대구대학교,가 군,수학교육과,1,2.0,3,68.0,83.0,68.0,73.0,0.2,0.35,0.15,0.3
경북,대구대학교,나 군,실내건축디자인학과,4,2.5,6,40.0,,64.0,52.0,0.2,0.35,0.15,0.3
경북,대구대학교,나 군,영어교육과,4,1.9,9,72.0,66.0,75.0,71.0,0.3,0.25,0.2,0.25
경북,대구대학교,다 군,유아특수교육과,2,5.0,6,63.0,54.0,95.0,70.7,0.3,0.25,0.2,0.25
경북,대구대학교,다 군,자유전공학부,9,3.9,51,37.0,46.0,56.0,46.3,0.2,0.35,0.15,0.3
경북,대구대학교,다 군,재활과학계열,36,1.9,33,46.0,39.0,52.0,45.7,0.2,0.35,0.15,0.3
경북,대구대학교,다 군,지구과학교육과,1,3.5,4,63.0,76.0,77.0,72.0,0.2,0.35,0.15,0.3
경북,대구대학교,가 군,지리교육과,1,1.5,5,47.0,45.0,90.0,60.7,0.3,0.25,0.2,0.25
경북,대구대학교,나 군,초등특수교육과,4,4.8,3,63.0,66.0,90.0,73.0,0.3,0.25,0.2,0.25
경북,대구대학교,가 군,특수교육과,4,4.3,3,70.0,66.0,84.0,73.3,0.3,0.25,0.2,0.25
경북,대구대학교,다 군,화학교육과,13,1.9,7,63.0,66.0,69.0,66.0,0.2,0.35,0.15,0.3
경북,대구한의대학교,나군,체육학과,17,2,9,,,,61.0,0.3,0.25,0.2,0.25
대전,대전대학교,다군,AI소프트웨어학부,21,5.1,31,44.0,40.0,74.0,52.7,0.2,0.35,0.15,0.3
대전,대전대학교,다군,간호학과,11,6.3,30,49.0,89.0,76.5,72.8,0.2,0.35,0.15,0.3
대전,대전대학교,다군,건축공학과,4,4.5,4,27.0,59.0,46.0,44.0,0.2,0.35,0.15,0.3
대전,대전대학교,가군,건축학과(4년제),2,8.5,2,42.0,31.0,85.0,52.7,0.2,0.35,0.15,0.3
대전,대전대학교,다군,경영학부,12,6.3,12,56.0,34.0,62.0,53.5,0.3,0.25,0.2,0.25
대전,대전대학교,가군,군사학과 (남),8,1.25,,29.0,36.0,52.5,42.5,0.3,0.25,0.2,0.25
대전,대전대학교,다군,물류통상학과,10,3.9,7,21.0,42.0,59.0,45.2,0.25,0.3,0.2,0.25
대전,대전대학교,나군,물리치료학과,5,7.4,4,60.0,35.0,69.5,58.5,0.2,0.35,0.15,0.3
대전,대전대학교,다군,반도체공학과,8,3.0,11,44.0,41.0,42.5,42.5,0.2,0.35,0.15,0.3
대전,대전대학교,다군,법ㆍ행정학부,28,2.2,40,49.0,46.0,49.5,48.5,0.3,0.25,0.2,0.25
대전,대전대학교,다군,보건의료경영학과,5,4.4,5,44.0,28.0,68.0,52.0,0.2,0.35,0.15,0.3
대전,대전대학교,다군,사회복지학과,9,2.6,13,42.0,51.0,61.0,53.8,0.3,0.25,0.2,0.25
대전,대전대학교,다군,산업ㆍ광고심리학과,2,7.0,1,65.0,43.0,80.0,67.0,0.3,0.25,0.2,0.25
대전,대전대학교,다군,상담학과,8,6.3,13,60.0,50.0,52.5,53.8,0.3,0.25,0.2,0.25
대전,대전대학교,다군,소방방재학과,4,3.0,5,52.0,62.0,60.0,58.5,0.25,0.3,0.2,0.25
대전,대전대학교,다군,식품영양학과,8,2.5,6,52.0,45.0,54.0,51.2,0.2,0.35,0.15,0.3
대전,대전대학교,가군,응급구조학과,6,7.8,15,44.0,68.0,65.0,60.5,0.25,0.3,0.2,0.25
대전,대전대학교,나군,임상병리학과,5,4.8,10,72.0,70.0,59.0,67.0,0.25,0.3,0.2,0.25
대전,대전대학교,다군,재난안전공학과,8,3.9,5,54.0,40.0,69.0,58.0,0.2,0.35,0.15,0.3
대전,대전대학교,다군,정보보안학과,7,4.1,11,54.0,45.0,30.5,40.0,0.2,0.35,0.15,0.3
대전,대전대학교,다군,정보통신공학과,29,3.1,21,29.0,56.0,33.0,39.3,0.2,0.35,0.15,0.3
대전,대전대학교,가군,중등특수교육과,2,4.5,1,42.0,18.0,53.5,41.8,0.3,0.25,0.2,0.25
